space, t=0.000000s, t=34560.000000s, t=69120.000000s, t=103680.000000s, t=138240.000000s, t=172800.000000s, t=207360.000000s, t=241920.000000s, t=276480.000000s, t=311040.000000s, t=345600.000000s, 
0.000225, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.000675, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.001125, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.001575, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.002025, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.002475, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.002925, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.003375, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.003825, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.004275, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.004725, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.005175, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.005625, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.006075, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.006525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.006975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.007425, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.007875, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.008325, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.008775, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.009225, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.009675, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.010125, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.010575, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.011025, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.011475, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.011925, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.012375, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.012825, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.013275, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.013725, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.014175, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.014625, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.015075, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.015525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.015975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.016425, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.016875, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.017325, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.017775, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.018225, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.018675, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.019125, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.019575, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.020025, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.020475, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.020925, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.021375, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.021825, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.022275, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.022725, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.023175, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.023625, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.024075, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.024525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.024975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.025425, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.025875, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.026325, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.026775, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.027225, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.027675, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.028125, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.028575, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.029025, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.029475, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.029925, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.030375, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.030825, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.031275, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.031725, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.032175, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.032625, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.033075, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.033525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.033975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.034425, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.034875, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.035325, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.035775, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.036225, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.036675, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.037125, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.037575, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.038025, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.038475, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.038925, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.039375, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.039825, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.040275, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.040725, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.041175, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.041625, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.042075, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.042525, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.042975, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.043425, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.043875, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.044325, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
0.044775, 16.7504, 7.9389, 4.03623, 2.16101, 1.19256, 0.669525, 0.379565, 0.21638, 0.123744, 0.0708963, 0.0406606, 
